id,object_id,object_name,date,trip_type,polarity,Headline,label,Snippet,review_id,not_optimized_title,Year,Category,value,,,0.1,impressions
82451,11,George Washington University,2014-11-01,College Sophomore,negative,"Perception of Indifference, Lack of Support, and Social Challenges in Academic Institutions",4.6,gw does not care about its students,3403,Perception of Indifference or Neglect by Faculty and Administration,2014,belonging & welcomed,-1,,,,
82452,11,George Washington University,2014-11-01,College Sophomore,negative,"Perception of Indifference, Lack of Support, and Social Challenges in Academic Institutions",4.6,don't care about their students,3407,Perception of Indifference or Neglect by Faculty and Administration,2014,belonging & welcomed,-1,,,,
82453,11,George Washington University,2014-10-01,College Freshman,negative,"Perception of Indifference, Lack of Support, and Social Challenges in Academic Institutions",4.6,they're not very helpful,3445,Perception of Indifference or Neglect by Faculty and Administration,2014,belonging & welcomed,-1,,,,
82454,11,George Washington University,2013-01-01,College Freshman,negative,"Perception of Indifference, Lack of Support, and Social Challenges in Academic Institutions",4.6,no one cares,4238,Perception of Indifference or Neglect by Faculty and Administration,2013,belonging & welcomed,-1,,,,
82428,11,George Washington University,2020-07-01,Junior,negative,"Perception of Indifference, Lack of Support, and Social Challenges in Academic Institutions",4.6,i wish there was more of a campus community because it does not feel like all students are connected,2753,Feeling of Isolation and Lack of Community,2020,belonging & welcomed,-1,,,,
82429,11,George Washington University,2023-10-01,Sophomore,negative,"Perception of Indifference, Lack of Support, and Social Challenges in Academic Institutions",4.6,you will feel isolated,2571,Feeling of Isolation and Lack of Community,2023,belonging & welcomed,-1,,,,
82430,11,George Washington University,2023-04-01,Alum,negative,"Perception of Indifference, Lack of Support, and Social Challenges in Academic Institutions",4.6,it would be nice if there was more of a community feel at the school,2617,Feeling of Isolation and Lack of Community,2023,belonging & welcomed,-1,,,,
82431,11,George Washington University,2021-07-01,Sophomore,negative,"Perception of Indifference, Lack of Support, and Social Challenges in Academic Institutions",4.6,it is hard to find people you really click with,2703,Feeling of Isolation and Lack of Community,2021,belonging & welcomed,-1,,,,
82432,11,George Washington University,2020-04-01,Sophomore,negative,"Perception of Indifference, Lack of Support, and Social Challenges in Academic Institutions",4.6,it is very difficult for students to find a community,2779,Feeling of Isolation and Lack of Community,2020,belonging & welcomed,-1,,,,
82433,11,George Washington University,2019-03-01,Freshman,negative,"Perception of Indifference, Lack of Support, and Social Challenges in Academic Institutions",4.6,it can be hard to meet people,2833,Feeling of Isolation and Lack of Community,2019,belonging & welcomed,-1,,,,
82434,11,George Washington University,2018-04-01,Freshman,negative,"Perception of Indifference, Lack of Support, and Social Challenges in Academic Institutions",4.6,"of course, you won't get a community here that you would find at an hbcu, but there is no sense of belonging here for black kids",2884,Feeling of Isolation and Lack of Community,2018,belonging & welcomed,-1,,,,
82435,11,George Washington University,2016-07-01,College Sophomore,negative,"Perception of Indifference, Lack of Support, and Social Challenges in Academic Institutions",4.6,if you don't drink you will be left out,2996,Feeling of Isolation and Lack of Community,2016,belonging & welcomed,-1,,,,
82436,11,George Washington University,2015-12-01,College Freshman,negative,"Perception of Indifference, Lack of Support, and Social Challenges in Academic Institutions",4.6,"being from a solidly middle-class family, i've found it difficult relating to other students",3211,Feeling of Isolation and Lack of Community,2015,belonging & welcomed,-1,,,,
82437,11,George Washington University,2014-01-01,College Freshman,negative,"Perception of Indifference, Lack of Support, and Social Challenges in Academic Institutions",4.6,i feel like there is a very specific kind of person that thrives at gw,3764,Feeling of Isolation and Lack of Community,2014,belonging & welcomed,-1,,,,
82438,11,George Washington University,2013-11-01,College Freshman,negative,"Perception of Indifference, Lack of Support, and Social Challenges in Academic Institutions",4.6,definitely feel left out at times when all my roommates have sorority things and i’m left by myself to party,3943,Feeling of Isolation and Lack of Community,2013,belonging & welcomed,-1,,,,
82439,11,George Washington University,2013-11-01,College Freshman,negative,"Perception of Indifference, Lack of Support, and Social Challenges in Academic Institutions",4.6,feel like the feeling isn't mutual for other students,3946,Feeling of Isolation and Lack of Community,2013,belonging & welcomed,-1,,,,
82465,11,George Washington University,2012-09-01,College Sophomore,negative,"Perception of Indifference, Lack of Support, and Social Challenges in Academic Institutions",4.6,they're often for honor societies or community service fraternities,4327,Greek Life and Social Segregation,2012,belonging & welcomed,-1,,,,
82478,11,George Washington University,2015-05-01,College Junior,negative,"Perception of Indifference, Lack of Support, and Social Challenges in Academic Institutions",4.6,do anything to help you,3295,Support and Counseling Services Criticism,2015,belonging & welcomed,-1,,,,
82479,11,George Washington University,2014-11-01,College Sophomore,negative,"Perception of Indifference, Lack of Support, and Social Challenges in Academic Institutions",4.6,only support students can get easily is from their peas,3403,Support and Counseling Services Criticism,2014,belonging & welcomed,-1,,,,
82480,11,George Washington University,2014-11-01,College Freshman,negative,"Perception of Indifference, Lack of Support, and Social Challenges in Academic Institutions",4.6,university police can be a bit overbearing at times,3410,Support and Counseling Services Criticism,2014,belonging & welcomed,-1,,,,
82470,11,George Washington University,2011-07-01,College Sophomore,negative,"Academic Experience, Expectations, and Student Dynamics",4.6,those on scholarship tend to befriend others in their position,4656,Student Demographics and Cliques,2011,belonging & welcomed,-1,,,,
82471,11,George Washington University,2013-11-01,College Freshman,negative,"Academic Experience, Expectations, and Student Dynamics",4.6,there's a mix of great and not-so-great professors,3911,Student Demographics and Cliques,2013,belonging & welcomed,-1,,,,
82472,11,George Washington University,2013-11-01,College Freshman,negative,"Academic Experience, Expectations, and Student Dynamics",4.6,"people generally see their role as to get students in trouble, not to help students",3941,Student Demographics and Cliques,2013,belonging & welcomed,-1,,,,
82473,11,George Washington University,2013-11-01,College Freshman,negative,"Academic Experience, Expectations, and Student Dynamics",4.6,almost no one goes to basketball games or really takes pride in their school,3946,Student Demographics and Cliques,2013,belonging & welcomed,-1,,,,
82474,11,George Washington University,2013-08-01,College Junior,negative,"Academic Experience, Expectations, and Student Dynamics",4.6,there isn't a lot of interaction between athletes and non-athletes,4021,Student Demographics and Cliques,2013,belonging & welcomed,-1,,,,
82475,11,George Washington University,2012-12-01,College Freshman,negative,"Academic Experience, Expectations, and Student Dynamics",4.6,they're almost a little too politically correct sometimes,4280,Student Demographics and Cliques,2012,belonging & welcomed,-1,,,,
82476,11,George Washington University,2012-08-01,College Junior,negative,"Academic Experience, Expectations, and Student Dynamics",4.6,unity of gw = not so much,4364,Student Demographics and Cliques,2012,belonging & welcomed,-1,,,,
82498,11,George Washington University,2014-06-01,College Sophomore,negative,Facility and Infrastructure Challenges,13.7,"others, like thurston, are a kind of run down and gross",3505,Poor Building Conditions and Maintenance Issues,2014,aesthetics,-1,,,,
