id,object_id,object_name,travel_date,trip_type,polarity,Headline,raw_title,label,Snippet from review,review_id,label and value,Category,value,label_with_polarity,,0.1,impression 1
4509,6,Avani+ Palm View Dubai Hotel & Suites,2023-04,NONE,neutral,"Optimal Location: Accessibility, Proximity, and Attractions",Proximity to Public Transportation,5.5,easy access to the rest of dubai,4478,fun & stress-free 5 ,fun & stress-free ,0,NEUT,,1.7,
4510,6,Avani+ Palm View Dubai Hotel & Suites,2023-04,SOLO,neutral,"Optimal Location: Accessibility, Proximity, and Attractions",Proximity to Public Transportation,5.5,public transport right near the hotel,4485,fun & stress-free 5 ,fun & stress-free ,0,NEUT,,4.4,
4511,6,Avani+ Palm View Dubai Hotel & Suites,2023-04,COUPLES,neutral,"Optimal Location: Accessibility, Proximity, and Attractions",Proximity to Public Transportation,5.5,hotel is approx. 1000 m from the metro and not far from the beach,4491,fun & stress-free 5 ,fun & stress-free ,0,NEUT,,1.7,
4512,6,Avani+ Palm View Dubai Hotel & Suites,2023-04,COUPLES,neutral,"Optimal Location: Accessibility, Proximity, and Attractions",Proximity to Public Transportation,5.5,there is also a tram and monorail stop nearby,4491,fun & stress-free 5 ,fun & stress-free ,0,NEUT,,1.7,
4516,6,Avani+ Palm View Dubai Hotel & Suites,2023-01,BUSINESS,neutral,"Optimal Location: Accessibility, Proximity, and Attractions",Proximity to Public Transportation,5.5,"metro - 10-15 min, tram - 2 min, palmtree jumeirah monorail 7 min, dubai marina, everything is near",4609,fun & stress-free 5 ,fun & stress-free ,0,NEUT,,1.7,
4538,6,Avani+ Palm View Dubai Hotel & Suites,2022-12,FRIENDS,neutral,"Optimal Location: Accessibility, Proximity, and Attractions",Proximity to Public Transportation,5.5,hotel is connected to public transpo such as the tram and monorail,4625,fun & stress-free 5 ,fun & stress-free ,0,NEUT,,1.7,
4540,6,Avani+ Palm View Dubai Hotel & Suites,2022-12,SOLO,neutral,"Optimal Location: Accessibility, Proximity, and Attractions",Proximity to Public Transportation,5.5,short drive to city centers,4642,fun & stress-free 5 ,fun & stress-free ,0,NEUT,,1.7,
4541,6,Avani+ Palm View Dubai Hotel & Suites,2022-12,BUSINESS,neutral,"Optimal Location: Accessibility, Proximity, and Attractions",Proximity to Public Transportation,5.5,10 min ride from the kite beach and marina mall,4647,fun & stress-free 5 ,fun & stress-free ,0,NEUT,,1.7,
4542,6,Avani+ Palm View Dubai Hotel & Suites,2022-11,NONE,neutral,"Optimal Location: Accessibility, Proximity, and Attractions",Proximity to Public Transportation,5.5,we got easily to any location,4665,fun & stress-free 5 ,fun & stress-free ,0,NEUT,,1.7,
4543,6,Avani+ Palm View Dubai Hotel & Suites,2022-11,NONE,neutral,"Optimal Location: Accessibility, Proximity, and Attractions",Proximity to Public Transportation,5.5,avani is a good option to stay because it’s close location to tram station,4665,fun & stress-free 5 ,fun & stress-free ,0,NEUT,,1.7,
4544,6,Avani+ Palm View Dubai Hotel & Suites,2022-11,COUPLES,neutral,"Optimal Location: Accessibility, Proximity, and Attractions",Proximity to Public Transportation,5.5,close to t he tram stop,4680,fun & stress-free 5 ,fun & stress-free ,0,NEUT,,1.7,
4545,6,Avani+ Palm View Dubai Hotel & Suites,2022-11,COUPLES,neutral,"Optimal Location: Accessibility, Proximity, and Attractions",Proximity to Public Transportation,5.5,short walking distance to the tram (palm jumeirah station)  and the monorail to   the palm,4686,fun & stress-free 5 ,fun & stress-free ,0,NEUT,,1.7,
4546,6,Avani+ Palm View Dubai Hotel & Suites,2022-11,FAMILY,neutral,"Optimal Location: Accessibility, Proximity, and Attractions",Proximity to Public Transportation,5.5,it’s conveniently located near the train station,4698,fun & stress-free 5 ,fun & stress-free ,0,NEUT,,1.7,
4547,6,Avani+ Palm View Dubai Hotel & Suites,2022-10,FRIENDS,neutral,"Optimal Location: Accessibility, Proximity, and Attractions",Proximity to Public Transportation,5.5,stop is at the hotel,4701,fun & stress-free 5 ,fun & stress-free ,0,NEUT,,1.7,
4548,6,Avani+ Palm View Dubai Hotel & Suites,2022-10,FRIENDS,neutral,"Optimal Location: Accessibility, Proximity, and Attractions",Proximity to Public Transportation,5.5,tram in 15 minutes and 3 aed,4701,fun & stress-free 5 ,fun & stress-free ,0,NEUT,,1.7,
4549,6,Avani+ Palm View Dubai Hotel & Suites,2022-10,COUPLES,neutral,"Optimal Location: Accessibility, Proximity, and Attractions",Proximity to Public Transportation,5.5,hotel is located right by the dubai tram,4704,fun & stress-free 5 ,fun & stress-free ,0,NEUT,,1.7,
4550,6,Avani+ Palm View Dubai Hotel & Suites,2022-10,COUPLES,neutral,"Optimal Location: Accessibility, Proximity, and Attractions",Proximity to Public Transportation,5.5,palm monorail at the palm jumeira station,4704,fun & stress-free 5 ,fun & stress-free ,0,NEUT,,1.7,
4551,6,Avani+ Palm View Dubai Hotel & Suites,2022-10,COUPLES,neutral,"Optimal Location: Accessibility, Proximity, and Attractions",Proximity to Public Transportation,5.5,you can easily move around,4704,fun & stress-free 5 ,fun & stress-free ,0,NEUT,,1.7,
4552,6,Avani+ Palm View Dubai Hotel & Suites,2022-10,COUPLES,neutral,"Optimal Location: Accessibility, Proximity, and Attractions",Proximity to Public Transportation,5.5,go wherever you want by public transport,4704,fun & stress-free 5 ,fun & stress-free ,0,NEUT,,1.7,
4553,6,Avani+ Palm View Dubai Hotel & Suites,2022-10,FRIENDS,neutral,"Optimal Location: Accessibility, Proximity, and Attractions",Proximity to Public Transportation,5.5,it is also so accessible for the tram and monorail - stops just outside the door,4711,fun & stress-free 5 ,fun & stress-free ,0,NEUT,,1.7,
4554,6,Avani+ Palm View Dubai Hotel & Suites,2022-10,FRIENDS,neutral,"Optimal Location: Accessibility, Proximity, and Attractions",Proximity to Public Transportation,5.5,next to the tram,4713,fun & stress-free 5 ,fun & stress-free ,0,NEUT,,1.7,
3369,6,Avani+ Palm View Dubai Hotel & Suites,2022-01,COUPLES,positive,Comprehensive Hospitality Services,Guest Services and Interaction,4.3,"starting from their sales team, lorna who we interacted with",4939,welcome & valued 3 ,welcome & valued ,1,POS,,1.7,
3370,6,Avani+ Palm View Dubai Hotel & Suites,2022-01,COUPLES,positive,Comprehensive Hospitality Services,Guest Services and Interaction,4.3,"to their guest relations team, the bell boys",4939,welcome & valued 3 ,welcome & valued ,1,POS,,1.7,
3371,6,Avani+ Palm View Dubai Hotel & Suites,2022-01,COUPLES,positive,Comprehensive Hospitality Services,Guest Services and Interaction,4.3,to suresh (the housekeeping manager),4939,welcome & valued 3 ,welcome & valued ,1,POS,,1.7,
3346,6,Avani+ Palm View Dubai Hotel & Suites,2024-02,FRIENDS,positive,"Gratitude, Appreciation, and Acknowledgments",Staff Recognition and Appreciation,4.3,umesh and maya were very helpful and friendly,4146,welcome & valued 3 ,welcome & valued ,1,POS,,1.7,
4555,6,Avani+ Palm View Dubai Hotel & Suites,2022-08,COUPLES,neutral,"Optimal Location: Accessibility, Proximity, and Attractions",Proximity to Public Transportation,5.5,easy access to tram and metro,4762,fun & stress-free 5 ,fun & stress-free ,0,NEUT,,0.1,
4556,6,Avani+ Palm View Dubai Hotel & Suites,2022-07,FAMILY,neutral,"Optimal Location: Accessibility, Proximity, and Attractions",Proximity to Public Transportation,5.5,right downstairs there is atm station and monorail station which takes you to the palm,4777,fun & stress-free 5 ,fun & stress-free ,0,NEUT,,0.1,
4557,6,Avani+ Palm View Dubai Hotel & Suites,2022-07,BUSINESS,neutral,"Optimal Location: Accessibility, Proximity, and Attractions",Proximity to Public Transportation,5.5,take the tram or a taxi to the marina which is just beyond walking distance in the heat,4788,fun & stress-free 5 ,fun & stress-free ,0,NEUT,,0.1,
4558,6,Avani+ Palm View Dubai Hotel & Suites,2022-06,COUPLES,neutral,"Optimal Location: Accessibility, Proximity, and Attractions",Proximity to Public Transportation,5.5,tram stop nearby,4814,fun & stress-free 5 ,fun & stress-free ,0,NEUT,,0.1,
4561,6,Avani+ Palm View Dubai Hotel & Suites,2022-02,FAMILY,neutral,"Optimal Location: Accessibility, Proximity, and Attractions",Proximity to Public Transportation,5.5,well located with access to tram and palm monorail,4917,fun & stress-free 5 ,fun & stress-free ,0,NEUT,,0.1,
4562,6,Avani+ Palm View Dubai Hotel & Suites,2022-01,NONE,neutral,"Optimal Location: Accessibility, Proximity, and Attractions",Proximity to Public Transportation,5.5,convenience to travel is a given since a tram (train) is just a few minutes walk,4925,fun & stress-free 5 ,fun & stress-free ,0,NEUT,,0.1,
4590,6,Avani+ Palm View Dubai Hotel & Suites,2022-01,NONE,neutral,"Optimal Location: Accessibility, Proximity, and Attractions",Convenient Location and Transport Proximity,5.5,very well located an accessible via public transport,4951,fun & stress-free 5 ,fun & stress-free ,0,NEUT,,0.1,
4591,6,Avani+ Palm View Dubai Hotel & Suites,2021-12,FAMILY,neutral,"Optimal Location: Accessibility, Proximity, and Attractions",Convenient Location and Transport Proximity,5.5,easily access the metro,4957,fun & stress-free 5 ,fun & stress-free ,0,NEUT,,0.1,
4592,6,Avani+ Palm View Dubai Hotel & Suites,2022-01,FAMILY,neutral,"Optimal Location: Accessibility, Proximity, and Attractions",Convenient Location and Transport Proximity,5.5,hotel is well connected to the public transport tram metro,4955,fun & stress-free 5 ,fun & stress-free ,0,NEUT,,0.1,
4593,6,Avani+ Palm View Dubai Hotel & Suites,2021-12,COUPLES,neutral,"Optimal Location: Accessibility, Proximity, and Attractions",Convenient Location and Transport Proximity,5.5,its close to everything,4962,fun & stress-free 5 ,fun & stress-free ,0,NEUT,,0.1,
4594,6,Avani+ Palm View Dubai Hotel & Suites,2021-12,SOLO,neutral,"Optimal Location: Accessibility, Proximity, and Attractions",Convenient Location and Transport Proximity,5.5,tram next to my staing,4965,fun & stress-free 5 ,fun & stress-free ,0,NEUT,,0.1,
4595,6,Avani+ Palm View Dubai Hotel & Suites,2021-12,FAMILY,neutral,"Optimal Location: Accessibility, Proximity, and Attractions",Convenient Location and Transport Proximity,5.5,close to the train and tram,4968,fun & stress-free 5 ,fun & stress-free ,0,NEUT,,0.1,
4596,6,Avani+ Palm View Dubai Hotel & Suites,2021-11,FAMILY,neutral,"Optimal Location: Accessibility, Proximity, and Attractions",Convenient Location and Transport Proximity,5.5,not far from the malls,4970,fun & stress-free 5 ,fun & stress-free ,0,NEUT,,0.1,
4600,6,Avani+ Palm View Dubai Hotel & Suites,2021-08,FAMILY,neutral,"Optimal Location: Accessibility, Proximity, and Attractions",Convenient Location and Transport Proximity,5.5,"hotel is nearby to tram station, only 3minutes walk",5007,fun & stress-free 5 ,fun & stress-free ,0,NEUT,,0.1,
4601,6,Avani+ Palm View Dubai Hotel & Suites,2021-08,FAMILY,neutral,"Optimal Location: Accessibility, Proximity, and Attractions",Convenient Location and Transport Proximity,5.5,metro on your doorstep as is the atm and a locally convenient store etc too,5009,fun & stress-free 5 ,fun & stress-free ,0,NEUT,,0.1,
4602,6,Avani+ Palm View Dubai Hotel & Suites,2021-07,FAMILY,neutral,"Optimal Location: Accessibility, Proximity, and Attractions",Convenient Location and Transport Proximity,5.5,tram and train were a very short walk from the entrance,5032,fun & stress-free 5 ,fun & stress-free ,0,NEUT,,0.1,
4603,6,Avani+ Palm View Dubai Hotel & Suites,2021-06,FAMILY,neutral,"Optimal Location: Accessibility, Proximity, and Attractions",Convenient Location and Transport Proximity,5.5,close by metro and train to all the main attractions in dubai,5033,fun & stress-free 5 ,fun & stress-free ,0,NEUT,,0.1,
4604,6,Avani+ Palm View Dubai Hotel & Suites,2021-01,NONE,neutral,"Optimal Location: Accessibility, Proximity, and Attractions",Convenient Location and Transport Proximity,5.5,connects to the dubai tram with easy access to marina and palm jumeirah,5100,fun & stress-free 5 ,fun & stress-free ,0,NEUT,,0.1,
3396,6,Avani+ Palm View Dubai Hotel & Suites,2023-12,COUPLES,positive,"Professionalism, Competence, and Effective Communication",Professionalism and Competence,4.3,extremely professional,4205,welcome & valued 3 ,welcome & valued ,1,POS,,0.1,
3397,6,Avani+ Palm View Dubai Hotel & Suites,2023-10,BUSINESS,positive,"Professionalism, Competence, and Effective Communication",Professionalism and Competence,4.3,professional,4232,welcome & valued 3 ,welcome & valued ,1,POS,,0.1,
3398,6,Avani+ Palm View Dubai Hotel & Suites,2023-11,COUPLES,positive,"Professionalism, Competence, and Effective Communication",Professionalism and Competence,4.3,rarely seen such a professional staff,4244,welcome & valued 3 ,welcome & valued ,1,POS,,0.1,
3372,6,Avani+ Palm View Dubai Hotel & Suites,2022-01,COUPLES,positive,Comprehensive Hospitality Services,Guest Services and Interaction,4.3,to narendra and manoj our caretakers/ housekeepers,4939,welcome & valued 3 ,welcome & valued ,1,POS,,0.1,
3373,6,Avani+ Palm View Dubai Hotel & Suites,2023-12,NONE,positive,Enhanced Accessibility and Family-Friendly Services,Memorable Family Experiences,4.3,family reunion from different parts of the world,4202,welcome & valued 3 ,welcome & valued ,1,POS,,0.1,
4446,6,Avani+ Palm View Dubai Hotel & Suites,2024-02,BUSINESS,neutral,"Optimal Location: Accessibility, Proximity, and Attractions",Location and Accessibility,5.5,as it’s so near to the jumeira tram station,4133,fun & stress-free 5 ,fun & stress-free ,0,NEUT,,0.1,
4470,6,Avani+ Palm View Dubai Hotel & Suites,2023-05,NONE,neutral,"Optimal Location: Accessibility, Proximity, and Attractions",Location and Accessibility,5.5,you are a 10 minute drive to the palm and around 25 mins from downtown dubai,4457,fun & stress-free 5 ,fun & stress-free ,0,NEUT,,0.1,
4471,6,Avani+ Palm View Dubai Hotel & Suites,2023-03,BUSINESS,neutral,"Optimal Location: Accessibility, Proximity, and Attractions",Location and Accessibility,5.5,between office and highways,4496,fun & stress-free 5 ,fun & stress-free ,0,NEUT,,0.1,
4472,6,Avani+ Palm View Dubai Hotel & Suites,2023-02,FAMILY,neutral,"Optimal Location: Accessibility, Proximity, and Attractions",Location and Accessibility,5.5,location is not in the center but it’s very well communicated,4583,fun & stress-free 5 ,fun & stress-free ,0,NEUT,,0.1,
4473,6,Avani+ Palm View Dubai Hotel & Suites,2024-02,FAMILY,neutral,"Optimal Location: Accessibility, Proximity, and Attractions",Location and Accessibility,5.5,jumeirah palm is close,4132,fun & stress-free 5 ,fun & stress-free ,0,NEUT,,0.1,
4474,6,Avani+ Palm View Dubai Hotel & Suites,2024-02,FAMILY,neutral,"Optimal Location: Accessibility, Proximity, and Attractions",Location and Accessibility,5.5,jbr beach is close,4132,fun & stress-free 5 ,fun & stress-free ,0,NEUT,,0.1,
4475,6,Avani+ Palm View Dubai Hotel & Suites,2024-01,FAMILY,neutral,"Optimal Location: Accessibility, Proximity, and Attractions",Location and Accessibility,5.5,very centrally located,4155,fun & stress-free 5 ,fun & stress-free ,0,NEUT,,0.1,
4476,6,Avani+ Palm View Dubai Hotel & Suites,2024-01,BUSINESS,neutral,"Optimal Location: Accessibility, Proximity, and Attractions",Location and Accessibility,5.5,30-40 min walk to jbr,4169,fun & stress-free 5 ,fun & stress-free ,0,NEUT,,0.1,
3404,6,Avani+ Palm View Dubai Hotel & Suites,2023-10,COUPLES,positive,Comprehensive Staff Recognition and Exceptional Service,Friendly and Helpful Staff,4.3,she is so nice and gave suggestions and recos about the place,4231,welcome & valued 3 ,welcome & valued ,1,POS,,0.1,
3405,6,Avani+ Palm View Dubai Hotel & Suites,2023-11,BUSINESS,positive,Comprehensive Staff Recognition and Exceptional Service,Friendly and Helpful Staff,4.3,friendly and helpful personnel,4243,welcome & valued 3 ,welcome & valued ,1,POS,,0.1,
3406,6,Avani+ Palm View Dubai Hotel & Suites,2023-11,COUPLES,positive,Comprehensive Staff Recognition and Exceptional Service,Friendly and Helpful Staff,4.3,staff is very friendly,4245,welcome & valued 3 ,welcome & valued ,1,POS,,0.1,
